obsrdt,inflowqy,target_inflow_3h,댐코드,댐이름,모델,예측유입량,절대오차
2025-01-01 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 10:00:00,0.0,69.01,1012110,소양강댐,GradientBoosting,4.200088208458408,64.8099117915416
2025-01-01 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 12:00:00,0.0,114.8,1012110,소양강댐,GradientBoosting,4.200088208458408,110.59991179154159
2025-01-01 13:00:00,69.01,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-01 15:00:00,114.8,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 20:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-01 23:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-02 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 15:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 20:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-02 22:00:00,0.0,39.75,1012110,소양강댐,GradientBoosting,4.200088208458408,35.54991179154159
2025-01-02 23:00:00,0.0,39.75,1012110,소양강댐,GradientBoosting,4.200088208458408,35.54991179154159
2025-01-03 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 01:00:00,39.75,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 02:00:00,39.75,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 12:00:00,0.0,84.47,1012110,소양강댐,GradientBoosting,4.200088208458408,80.26991179154159
2025-01-03 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-03 15:00:00,84.47,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 20:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-03 23:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 02:00:00,0.0,41.25,1012110,소양강댐,GradientBoosting,4.200088208458408,37.04991179154159
2025-01-04 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 05:00:00,41.25,4.75,1012110,소양강댐,GradientBoosting,4.412945958381303,0.3370540416186971
2025-01-04 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 08:00:00,4.75,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-04 15:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 20:00:00,0.0,155.55,1012110,소양강댐,GradientBoosting,4.200088208458408,151.34991179154162
2025-01-04 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-04 23:00:00,155.55,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 15:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 20:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-05 23:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 15:00:00,0.0,117.21,1012110,소양강댐,GradientBoosting,4.200088208458408,113.00991179154158
2025-01-06 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 18:00:00,117.21,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 20:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-06 23:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 15:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 20:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-07 23:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 15:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 17:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 20:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-08 23:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 12:00:00,0.0,155.48,1012110,소양강댐,GradientBoosting,4.200088208458408,151.2799117915416
2025-01-09 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 14:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-09 15:00:00,155.48,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-09 16:00:00,0.0,0.008,1012110,소양강댐,GradientBoosting,4.412945958381303,4.404945958381303
2025-01-09 17:00:00,0.0,28.04,1012110,소양강댐,GradientBoosting,4.412945958381303,23.627054041618695
2025-01-09 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-09 19:00:00,0.008,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-09 20:00:00,28.04,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-09 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-09 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-09 23:00:00,0.0,67.5,1012110,소양강댐,GradientBoosting,4.412945958381303,63.0870540416187
2025-01-10 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 01:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 02:00:00,67.5,0.0,1012110,소양강댐,GradientBoosting,4.807412834378055,4.807412834378055
2025-01-10 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 04:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 06:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 07:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 09:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 10:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 13:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 14:00:00,0.0,97.48,1012110,소양강댐,GradientBoosting,4.412945958381303,93.0670540416187
2025-01-10 15:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-10 16:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.200088208458408,4.200088208458408
2025-01-10 17:00:00,97.48,184.74,1012110,소양강댐,GradientBoosting,4.412945958381303,180.3270540416187
2025-01-10 18:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 19:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,4.412945958381303,4.412945958381303
2025-01-10 20:00:00,184.74,0.0,1012110,소양강댐,GradientBoosting,1.6304886706798667,1.6304886706798667
2025-01-10 21:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,5.495035790592174,5.495035790592174
2025-01-10 22:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,5.495035790592174,5.495035790592174
2025-01-10 23:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,9.151989760277166,9.151989760277166
2025-01-11 00:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,5.495035790592174,5.495035790592174
2025-01-11 01:00:00,0.0,112.75,1012110,소양강댐,GradientBoosting,5.495035790592174,107.25496420940783
2025-01-11 02:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,5.495035790592174,5.495035790592174
2025-01-11 03:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,5.495035790592174,5.495035790592174
2025-01-11 04:00:00,112.75,0.0,1012110,소양강댐,GradientBoosting,7.89462637050425,7.89462637050425
2025-01-11 05:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,5.495035790592174,5.495035790592174
2025-01-11 06:00:00,0.0,21.93,1012110,소양강댐,GradientBoosting,5.495035790592174,16.434964209407827
2025-01-11 07:00:00,0.0,12.08,1012110,소양강댐,GradientBoosting,5.495035790592174,6.5849642094078265
2025-01-11 08:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,5.100568914595422,5.100568914595422
2025-01-11 09:00:00,21.93,0.0,1012110,소양강댐,GradientBoosting,8.947496063885055,8.947496063885055
2025-01-11 10:00:00,12.08,0.0,1012110,소양강댐,GradientBoosting,8.947496063885055,8.947496063885055
2025-01-11 11:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,8.947496063885055,8.947496063885055
2025-01-11 12:00:00,0.0,0.0,1012110,소양강댐,GradientBoosting,8.947496063885055,8.947496063885055
