obsrdt,inflowqy,lowlevel,rf,rsvwtqy,rsvwtrt,totdcwtrqy,rain_mm,rain_lag_1h,rain_lag_2h,rain_lag_3h,rain_lag_6h,rain_lag_12h,rain_lag_24h,rain_sum_3h,rain_sum_6h,rain_sum_12h,rain_sum_24h,rain_sum_48h,rain_sum_72h,rain_forecast_lead_h,rain_base_time
2023-01-01 01:00:00,1.102,66.07,0.0,50.888,43.5,3.296,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8,2022-12-31 17:00:00
2023-01-01 02:00:00,1.14,66.06,0.0,50.88,43.5,3.362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6,2022-12-31 20:00:00
2023-01-01 03:00:00,0.21,66.06,0.0,50.868,43.5,3.543,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7,2022-12-31 20:00:00
2023-01-01 04:00:00,0.207,66.06,0.0,50.856,43.5,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8,2022-12-31 20:00:00
2023-01-01 05:00:00,1.323,66.06,0.0,50.848,43.5,3.545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6,2022-12-31 23:00:00
2023-01-01 06:00:00,0.0,66.05,0.0,50.828,43.5,3.548,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7,2022-12-31 23:00:00
2023-01-01 07:00:00,2.435,66.05,0.0,50.824,43.5,3.546,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8,2022-12-31 23:00:00
2023-01-01 08:00:00,0.876,66.05,0.0,50.814,43.5,3.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 02:00:00
2023-01-01 09:00:00,0.0,66.04,0.0,50.799,43.5,3.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 02:00:00
2023-01-01 10:00:00,2.183,66.04,0.0,50.795,43.5,3.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 02:00:00
2023-01-01 11:00:00,1.051,66.04,0.0,50.788,43.5,3.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 05:00:00
2023-01-01 12:00:00,0.0,66.04,0.0,50.771,43.4,3.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 05:00:00
2023-01-01 13:00:00,0.0,66.03,0.0,50.756,43.4,3.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 05:00:00
2023-01-01 14:00:00,1.288,66.03,0.0,50.748,43.4,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 08:00:00
2023-01-01 15:00:00,0.0,66.03,0.0,50.728,43.4,3.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 08:00:00
2023-01-01 16:00:00,3.873,66.03,0.0,50.728,43.4,3.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 08:00:00
2023-01-01 17:00:00,1.493,66.02,0.0,50.72,43.4,3.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 11:00:00
2023-01-01 18:00:00,0.0,66.02,0.0,50.704,43.4,3.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 11:00:00
2023-01-01 19:00:00,0.375,66.02,0.0,50.692,43.4,3.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 11:00:00
2023-01-01 20:00:00,1.318,66.02,0.0,50.684,43.4,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 14:00:00
2023-01-01 21:00:00,1.191,66.01,0.0,50.676,43.4,3.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 14:00:00
2023-01-01 22:00:00,0.03,66.01,0.0,50.664,43.3,3.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 14:00:00
2023-01-01 23:00:00,0.054,66.01,0.0,50.652,43.3,3.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 17:00:00
2023-01-02 00:00:00,1.166,66.01,0.0,50.644,43.3,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 17:00:00
2023-01-02 01:00:00,0.0,66.0,0.0,50.624,43.3,3.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 17:00:00
2023-01-02 02:00:00,1.144,66.0,0.0,50.616,43.3,3.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 20:00:00
2023-01-02 03:00:00,1.161,66.0,0.0,50.608,43.3,3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 20:00:00
2023-01-02 04:00:00,0.0,65.99,0.0,50.592,43.3,3.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 20:00:00
2023-01-02 05:00:00,0.822,65.99,0.0,50.584,43.3,3.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-01 23:00:00
2023-01-02 06:00:00,0.0,65.99,0.0,50.572,43.3,3.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-01 23:00:00
2023-01-02 07:00:00,0.0,65.98,0.0,50.561,43.3,3.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-01 23:00:00
2023-01-02 08:00:00,3.409,65.98,0.0,50.561,43.3,3.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 02:00:00
2023-01-02 09:00:00,0.0,65.98,0.0,50.537,43.2,3.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 02:00:00
2023-01-02 10:00:00,2.312,65.98,0.0,50.533,43.2,3.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 02:00:00
2023-01-02 11:00:00,2.295,65.98,0.0,50.529,43.2,3.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 05:00:00
2023-01-02 12:00:00,0.0,65.97,0.0,50.509,43.2,3.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 05:00:00
2023-01-02 13:00:00,1.286,65.97,0.0,50.501,43.2,3.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 05:00:00
2023-01-02 14:00:00,0.0,65.96,0.0,50.484,43.2,3.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 08:00:00
2023-01-02 15:00:00,1.544,65.96,0.0,50.477,43.2,3.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 08:00:00
2023-01-02 16:00:00,0.686,65.96,0.0,50.467,43.2,3.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 08:00:00
2023-01-02 17:00:00,0.892,65.96,0.0,50.457,43.2,3.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 11:00:00
2023-01-02 18:00:00,0.0,65.95,0.0,50.441,43.2,3.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 11:00:00
2023-01-02 19:00:00,1.319,65.95,0.0,50.433,43.1,3.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 11:00:00
2023-01-02 20:00:00,1.182,65.95,0.0,50.425,43.1,3.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 14:00:00
2023-01-02 21:00:00,1.282,65.95,0.0,50.417,43.1,3.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 14:00:00
2023-01-02 22:00:00,0.232,65.95,0.0,50.405,43.1,3.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 14:00:00
2023-01-02 23:00:00,0.0,65.94,0.0,50.389,43.1,3.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 17:00:00
2023-01-03 00:00:00,1.297,65.94,0.0,50.381,43.1,3.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 17:00:00
2023-01-03 01:00:00,0.097,65.94,0.0,50.369,43.1,3.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 17:00:00
2023-01-03 02:00:00,0.316,65.93,0.0,50.358,43.1,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 20:00:00
2023-01-03 03:00:00,1.283,65.93,0.0,50.35,43.1,3.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 20:00:00
2023-01-03 04:00:00,0.0,65.93,0.0,50.334,43.1,3.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 20:00:00
2023-01-03 05:00:00,0.077,65.92,0.0,50.321,43.1,3.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-02 23:00:00
2023-01-03 06:00:00,0.971,65.92,0.0,50.314,43.0,3.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-02 23:00:00
2023-01-03 07:00:00,0.979,65.92,0.0,50.306,43.0,3.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-02 23:00:00
2023-01-03 08:00:00,0.0,65.92,0.0,50.29,43.0,3.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 02:00:00
2023-01-03 09:00:00,1.217,65.91,0.0,50.282,43.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 02:00:00
2023-01-03 10:00:00,0.0,65.91,0.0,50.265,43.0,3.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 02:00:00
2023-01-03 11:00:00,1.767,65.91,0.0,50.258,43.0,3.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 05:00:00
2023-01-03 12:00:00,1.25,65.91,0.0,50.25,43.0,3.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 05:00:00
2023-01-03 13:00:00,0.211,65.9,0.0,50.238,43.0,3.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 05:00:00
2023-01-03 14:00:00,0.355,65.9,0.0,50.226,43.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 08:00:00
2023-01-03 15:00:00,0.0,65.89,0.0,50.203,43.0,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 08:00:00
2023-01-03 16:00:00,3.5,65.89,0.0,50.203,43.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 08:00:00
2023-01-03 17:00:00,1.213,65.89,0.0,50.195,42.9,3.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 11:00:00
2023-01-03 18:00:00,1.098,65.89,0.0,50.187,42.9,3.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 11:00:00
2023-01-03 19:00:00,1.513,65.89,0.0,50.183,42.9,2.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 11:00:00
2023-01-03 20:00:00,0.0,65.89,0.0,50.167,42.9,2.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 14:00:00
2023-01-03 21:00:00,0.905,65.88,0.0,50.159,42.9,3.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 14:00:00
2023-01-03 22:00:00,2.039,65.88,0.0,50.155,42.9,3.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 14:00:00
2023-01-03 23:00:00,0.907,65.88,0.0,50.147,42.9,3.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 17:00:00
2023-01-04 00:00:00,0.285,65.88,0.0,50.135,42.9,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 17:00:00
2023-01-04 01:00:00,0.314,65.87,0.0,50.123,42.9,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 17:00:00
2023-01-04 02:00:00,0.339,65.87,0.0,50.111,42.9,3.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 20:00:00
2023-01-04 03:00:00,0.0,65.87,0.0,50.091,42.9,3.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 20:00:00
2023-01-04 04:00:00,2.497,65.87,0.0,50.087,42.9,3.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 20:00:00
2023-01-04 05:00:00,0.194,65.86,0.0,50.075,42.8,3.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-03 23:00:00
2023-01-04 06:00:00,0.0,65.86,0.0,50.056,42.8,3.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-03 23:00:00
2023-01-04 07:00:00,2.015,65.86,0.0,50.052,42.8,3.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-03 23:00:00
2023-01-04 08:00:00,2.112,65.86,0.0,50.048,42.8,3.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 02:00:00
2023-01-04 09:00:00,0.887,65.85,0.0,50.039,42.8,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 02:00:00
2023-01-04 10:00:00,0.0,65.85,0.0,50.02,42.8,3.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 02:00:00
2023-01-04 11:00:00,0.247,65.85,0.0,50.008,42.8,3.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 05:00:00
2023-01-04 12:00:00,0.194,65.84,0.0,49.996,42.8,3.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 05:00:00
2023-01-04 13:00:00,0.0,65.84,0.0,49.98,42.8,3.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 05:00:00
2023-01-04 14:00:00,0.446,65.84,0.0,49.969,42.8,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 08:00:00
2023-01-04 15:00:00,2.293,65.83,0.0,49.965,42.7,3.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 08:00:00
2023-01-04 16:00:00,0.266,65.83,0.0,49.953,42.7,3.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 08:00:00
2023-01-04 17:00:00,1.375,65.83,0.0,49.945,42.7,3.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 11:00:00
2023-01-04 18:00:00,0.0,65.83,0.0,49.933,42.7,3.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 11:00:00
2023-01-04 19:00:00,0.852,65.82,0.0,49.925,42.7,3.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 11:00:00
2023-01-04 20:00:00,1.227,65.82,0.0,49.917,42.7,3.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 14:00:00
2023-01-04 21:00:00,0.184,65.82,0.0,49.905,42.7,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 14:00:00
2023-01-04 22:00:00,1.293,65.82,0.0,49.897,42.7,3.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 14:00:00
2023-01-04 23:00:00,1.297,65.82,0.0,49.889,42.7,3.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 17:00:00
2023-01-05 00:00:00,0.0,65.81,0.0,49.87,42.7,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 17:00:00
2023-01-05 01:00:00,2.376,65.81,0.0,49.866,42.7,3.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 17:00:00
2023-01-05 02:00:00,0.0,65.81,0.0,49.85,42.6,3.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 20:00:00
2023-01-05 03:00:00,0.094,65.8,0.0,49.838,42.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 20:00:00
2023-01-05 04:00:00,0.0,65.8,0.0,49.826,42.6,3.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 20:00:00
2023-01-05 05:00:00,0.813,65.8,0.0,49.818,42.6,3.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-04 23:00:00
2023-01-05 06:00:00,0.829,65.79,0.0,49.81,42.6,3.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-04 23:00:00
2023-01-05 07:00:00,0.0,65.79,0.0,49.787,42.6,3.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-04 23:00:00
2023-01-05 08:00:00,2.315,65.79,0.0,49.782,42.6,3.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 02:00:00
2023-01-05 09:00:00,0.0,65.78,0.0,49.759,42.6,3.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 02:00:00
2023-01-05 10:00:00,2.449,65.78,0.0,49.755,42.6,3.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 02:00:00
2023-01-05 11:00:00,1.082,65.78,0.0,49.747,42.6,3.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 05:00:00
2023-01-05 12:00:00,0.0,65.78,0.0,49.731,42.5,3.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 05:00:00
2023-01-05 13:00:00,3.536,65.78,0.0,49.731,42.5,3.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 05:00:00
2023-01-05 14:00:00,0.0,65.77,0.0,49.707,42.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 08:00:00
2023-01-05 15:00:00,3.598,65.77,0.0,49.707,42.5,3.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 08:00:00
2023-01-05 16:00:00,0.0,65.77,0.0,49.692,42.5,3.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 08:00:00
2023-01-05 17:00:00,1.4,65.76,0.0,49.684,42.5,3.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 11:00:00
2023-01-05 18:00:00,0.0,65.76,0.0,49.668,42.5,3.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 11:00:00
2023-01-05 19:00:00,0.981,65.76,0.0,49.66,42.5,3.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 11:00:00
2023-01-05 20:00:00,1.066,65.76,0.0,49.652,42.5,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 14:00:00
2023-01-05 21:00:00,1.149,65.75,0.0,49.644,42.5,3.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 14:00:00
2023-01-05 22:00:00,0.0,65.75,0.0,49.63,42.5,3.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 14:00:00
2023-01-05 23:00:00,0.811,65.75,0.0,49.62,42.5,3.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 17:00:00
2023-01-06 00:00:00,1.1,65.75,0.0,49.613,42.4,3.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 17:00:00
2023-01-06 01:00:00,0.0,65.74,0.0,49.6,42.4,3.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 17:00:00
2023-01-06 02:00:00,1.398,65.74,0.0,49.593,42.4,3.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 20:00:00
2023-01-06 03:00:00,1.314,65.74,0.0,49.585,42.4,3.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 20:00:00
2023-01-06 04:00:00,0.0,65.73,0.0,49.569,42.4,3.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 20:00:00
2023-01-06 05:00:00,1.195,65.73,0.0,49.561,42.4,3.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-05 23:00:00
2023-01-06 06:00:00,0.114,65.73,0.0,49.549,42.4,3.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-01-05 23:00:00
2023-01-06 07:00:00,0.313,65.73,0.0,49.537,42.4,3.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-01-05 23:00:00
2023-01-06 08:00:00,0.229,65.72,0.0,49.525,42.4,3.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-01-06 02:00:00
2023-01-06 09:00:00,0.0,65.72,0.0,49.51,42.4,3.503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2023-01-06 02:00:00
2023-01-06 10:00:00,0.228,65.72,0.0,49.498,42.3,3.506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8,2023-01-06 02:00:00
2023-01-06 11:00:00,0.202,65.71,0.0,49.486,42.3,3.508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2023-01-06 05:00:00
2023-01-06 12:00:00,0.341,65.71,0.0,49.475,42.3,3.508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7,2023-01-06 05:00:00
2023-01-06 13:00:00,1.054,65.71,0.0,49.466,42.3,3.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8,2023-01-06 05:00:00
