target,feature_set,model,train_rows,test_rows,target_mean,target_max,baseline_MAE,baseline_RMSE,baseline_R2,MAE,RMSE,R2
방류량,기본피처,HistGradientBoosting,349426,174575,13.35004722325648,561.88,8.044006919662037,29.49418296320659,0.2656613336724162,8.076760565964712,22.822620841333013,0.5603018008281578
방류량,예측유입량추가,HistGradientBoosting,349426,174575,13.35004722325648,561.88,8.044006919662037,29.49418296320659,0.2656613336724162,8.67222698412008,23.380455249417942,0.53854475903769
방류량,실제미래유입량참고,HistGradientBoosting,349426,174575,13.35004722325648,561.88,8.044006919662037,29.49418296320659,0.2656613336724162,8.356363400091254,23.186522677163985,0.5461682250516543
