obsrdt,dam_code,inflowqy,target_inflow_3h,pred_inflow_HistGradientBoosting
2025-07-07 21:00:00,1006110,2.548,2.549,1.409916740906529
2025-07-07 22:00:00,1006110,2.548,2.549,1.409916740906529
2025-07-07 23:00:00,1006110,2.548,2.549,1.409916740906529
2025-07-08 00:00:00,1006110,2.549,2.548,1.409916740906529
2025-07-08 01:00:00,1006110,2.549,0.0,1.409916740906529
2025-07-08 02:00:00,1006110,2.549,2.548,1.409916740906529
2025-07-08 03:00:00,1006110,2.548,2.496,1.409916740906529
2025-07-08 04:00:00,1006110,0.0,2.548,1.9083027445185652
2025-07-08 05:00:00,1006110,2.548,2.548,1.9064937772978208
2025-07-08 06:00:00,1006110,2.496,2.548,2.709334259483155
2025-07-08 07:00:00,1006110,2.548,2.548,3.9412544834156615
2025-07-08 08:00:00,1006110,2.548,2.548,4.721907711577438
2025-07-08 09:00:00,1006110,2.548,0.0,4.993335567967174
2025-07-08 10:00:00,1006110,2.548,2.548,6.984374304741936
2025-07-08 11:00:00,1006110,2.548,2.548,6.925534362580857
2025-07-08 12:00:00,1006110,0.0,0.0,7.480340120744634
2025-07-08 13:00:00,1006110,2.548,2.44,7.349831557610846
2025-07-08 14:00:00,1006110,2.548,2.547,7.139154432828843
2025-07-08 15:00:00,1006110,0.0,2.548,5.929743232455158
2025-07-08 16:00:00,1006110,2.44,2.547,4.694084250085044
2025-07-08 17:00:00,1006110,2.547,2.548,4.824592813218832
2025-07-08 18:00:00,1006110,2.548,2.548,4.15297310671399
2025-07-08 19:00:00,1006110,2.547,2.548,4.15297310671399
2025-07-08 20:00:00,1006110,2.548,2.493,4.15297310671399
2025-07-08 21:00:00,1006110,2.548,2.483,4.15297310671399
2025-07-08 22:00:00,1006110,2.548,2.516,4.15297310671399
2025-07-08 23:00:00,1006110,2.493,2.547,4.15297310671399
2025-07-09 00:00:00,1006110,2.483,2.519,4.15297310671399
2025-07-09 01:00:00,1006110,2.516,2.346,4.15297310671399
2025-07-09 02:00:00,1006110,2.547,2.44,4.15297310671399
2025-07-09 03:00:00,1006110,2.519,2.458,4.15297310671399
2025-07-09 04:00:00,1006110,2.346,0.0,1.9091167792911825
2025-07-09 05:00:00,1006110,2.44,2.689,1.7786082161573946
2025-07-09 06:00:00,1006110,2.458,2.548,1.409916740906529
2025-07-09 07:00:00,1006110,0.0,2.547,1.409916740906529
2025-07-09 08:00:00,1006110,2.689,2.547,1.2318887355432036
2025-07-09 09:00:00,1006110,2.548,2.546,1.362397298676991
2025-07-09 10:00:00,1006110,2.547,0.0,1.362397298676991
2025-07-09 11:00:00,1006110,2.547,2.546,1.362397298676991
2025-07-09 12:00:00,1006110,2.546,2.545,1.362397298676991
2025-07-09 13:00:00,1006110,0.0,2.547,1.362397298676991
2025-07-09 14:00:00,1006110,2.546,2.548,1.2318887355432036
2025-07-09 15:00:00,1006110,2.545,2.548,1.362397298676991
2025-07-09 16:00:00,1006110,2.547,0.0,1.362397298676991
2025-07-09 17:00:00,1006110,2.548,2.548,1.362397298676991
2025-07-09 18:00:00,1006110,2.548,2.546,1.362397298676991
2025-07-09 19:00:00,1006110,0.0,2.547,1.362397298676991
2025-07-09 20:00:00,1006110,2.548,2.507,1.2318887355432036
2025-07-09 21:00:00,1006110,2.546,2.497,1.362397298676991
2025-07-09 22:00:00,1006110,2.547,2.497,1.362397298676991
2025-07-09 23:00:00,1006110,2.507,2.542,1.362397298676991
2025-07-10 00:00:00,1006110,2.497,0.0,1.362397298676991
2025-07-10 01:00:00,1006110,2.497,0.0,1.362397298676991
2025-07-10 02:00:00,1006110,2.542,2.628,1.362397298676991
2025-07-10 03:00:00,1006110,0.0,2.558,1.362397298676991
2025-07-10 04:00:00,1006110,0.0,2.673,1.2318887355432036
2025-07-10 05:00:00,1006110,2.628,2.594,1.2318887355432036
2025-07-10 06:00:00,1006110,2.558,2.558,1.362397298676991
2025-07-10 07:00:00,1006110,2.673,0.0,1.362397298676991
2025-07-10 08:00:00,1006110,2.594,2.619,1.362397298676991
2025-07-10 09:00:00,1006110,2.558,2.402,1.362397298676991
2025-07-10 10:00:00,1006110,0.0,2.534,1.362397298676991
2025-07-10 11:00:00,1006110,2.619,0.0,1.2318887355432036
2025-07-10 12:00:00,1006110,2.402,2.535,1.362397298676991
2025-07-10 13:00:00,1006110,2.534,2.474,1.2318887355432036
2025-07-10 14:00:00,1006110,0.0,1.772,1.362397298676991
2025-07-10 15:00:00,1006110,2.535,2.246,1.2318887355432036
2025-07-10 16:00:00,1006110,2.474,2.558,1.362397298676991
2025-07-10 17:00:00,1006110,1.772,2.558,1.362397298676991
2025-07-10 18:00:00,1006110,2.246,0.0,1.2318887355432036
2025-07-10 19:00:00,1006110,2.558,2.558,1.2318887355432036
2025-07-10 20:00:00,1006110,2.558,2.557,1.362397298676991
2025-07-10 21:00:00,1006110,0.0,2.557,1.362397298676991
2025-07-10 22:00:00,1006110,2.558,2.558,1.2318887355432036
2025-07-10 23:00:00,1006110,2.557,2.558,1.362397298676991
2025-07-11 00:00:00,1006110,2.557,0.0,1.362397298676991
2025-07-11 01:00:00,1006110,2.558,2.629,1.362397298676991
2025-07-11 02:00:00,1006110,2.558,2.669,1.362397298676991
2025-07-11 03:00:00,1006110,0.0,2.669,1.362397298676991
2025-07-11 04:00:00,1006110,2.629,2.671,1.2318887355432036
2025-07-11 05:00:00,1006110,2.669,0.0,1.362397298676991
2025-07-11 06:00:00,1006110,2.669,2.558,1.362397298676991
2025-07-11 07:00:00,1006110,2.671,2.557,1.362397298676991
2025-07-11 08:00:00,1006110,0.0,2.557,1.362397298676991
2025-07-11 09:00:00,1006110,2.558,0.0,1.2318887355432036
2025-07-11 10:00:00,1006110,2.557,2.558,1.362397298676991
2025-07-11 11:00:00,1006110,2.557,2.558,1.362397298676991
2025-07-11 12:00:00,1006110,0.0,2.558,1.362397298676991
2025-07-11 13:00:00,1006110,2.558,2.558,1.2318887355432036
2025-07-11 14:00:00,1006110,2.558,0.0,1.362397298676991
2025-07-11 15:00:00,1006110,2.558,2.558,1.362397298676991
2025-07-11 16:00:00,1006110,2.558,2.559,1.362397298676991
2025-07-11 17:00:00,1006110,0.0,2.557,1.362397298676991
2025-07-11 18:00:00,1006110,2.558,2.558,1.2318887355432036
2025-07-11 19:00:00,1006110,2.559,2.558,1.362397298676991
2025-07-11 20:00:00,1006110,2.557,0.0,1.362397298676991
2025-07-11 21:00:00,1006110,2.558,2.727,1.362397298676991
2025-07-11 22:00:00,1006110,2.558,2.727,1.362397298676991
2025-07-11 23:00:00,1006110,0.0,2.728,1.362397298676991
2025-07-12 00:00:00,1006110,2.727,2.752,1.2318887355432036
2025-07-12 01:00:00,1006110,2.727,2.788,1.362397298676991
2025-07-12 02:00:00,1006110,2.728,0.0,1.362397298676991
2025-07-12 03:00:00,1006110,2.752,2.787,1.362397298676991
2025-07-12 04:00:00,1006110,2.788,2.787,1.362397298676991
2025-07-12 05:00:00,1006110,0.0,2.768,1.362397298676991
2025-07-12 06:00:00,1006110,2.787,0.0,1.2318887355432036
2025-07-12 07:00:00,1006110,2.787,2.554,1.362397298676991
2025-07-12 08:00:00,1006110,2.768,2.555,1.362397298676991
2025-07-12 09:00:00,1006110,0.0,2.557,1.362397298676991
2025-07-12 10:00:00,1006110,2.554,2.557,1.2318887355432036
2025-07-12 11:00:00,1006110,2.555,0.0,1.362397298676991
2025-07-12 12:00:00,1006110,2.557,2.553,1.362397298676991
2025-07-12 13:00:00,1006110,2.557,2.554,1.362397298676991
2025-07-12 14:00:00,1006110,0.0,2.531,1.362397298676991
2025-07-12 15:00:00,1006110,2.553,2.541,1.2318887355432036
2025-07-12 16:00:00,1006110,2.554,0.0,1.362397298676991
2025-07-12 17:00:00,1006110,2.531,0.0,1.362397298676991
2025-07-12 18:00:00,1006110,2.541,2.561,1.362397298676991
2025-07-12 19:00:00,1006110,0.0,2.726,1.362397298676991
2025-07-12 20:00:00,1006110,0.0,2.726,1.2318887355432036
2025-07-12 21:00:00,1006110,2.561,2.726,1.2318887355432036
2025-07-12 22:00:00,1006110,2.726,0.0,1.362397298676991
2025-07-12 23:00:00,1006110,2.726,2.725,1.362397298676991
2025-07-13 00:00:00,1006110,2.726,2.724,1.362397298676991
2025-07-13 01:00:00,1006110,0.0,2.448,1.362397298676991
2025-07-13 02:00:00,1006110,2.725,2.541,1.2318887355432036
2025-07-13 03:00:00,1006110,2.724,0.0,1.362397298676991
2025-07-13 04:00:00,1006110,2.448,2.541,1.362397298676991
2025-07-13 05:00:00,1006110,2.541,2.475,1.362397298676991
2025-07-13 06:00:00,1006110,0.0,2.504,1.362397298676991
2025-07-13 07:00:00,1006110,2.541,2.541,1.2318887355432036
2025-07-13 08:00:00,1006110,2.475,0.0,1.362397298676991
2025-07-13 09:00:00,1006110,2.504,2.542,1.362397298676991
2025-07-13 10:00:00,1006110,2.541,2.542,1.362397298676991
2025-07-13 11:00:00,1006110,0.0,2.542,1.5964442490097717
2025-07-13 12:00:00,1006110,2.542,0.0,1.5722950702666003
2025-07-13 13:00:00,1006110,2.542,0.0,1.9083027445185652
2025-07-13 14:00:00,1006110,2.542,2.541,2.0703827994103317
2025-07-13 15:00:00,1006110,0.0,2.541,2.0703827994103317
2025-07-13 16:00:00,1006110,0.0,2.541,1.9398742362765447
2025-07-13 17:00:00,1006110,2.541,2.539,3.3941265576012527
2025-07-13 18:00:00,1006110,2.541,2.54,3.52463512073504
2025-07-13 19:00:00,1006110,2.541,2.541,3.426274747199871
2025-07-13 20:00:00,1006110,2.539,0.0,3.52463512073504
2025-07-13 21:00:00,1006110,2.54,2.542,4.3249544231529224
2025-07-13 22:00:00,1006110,2.541,2.543,4.0645139947259885
2025-07-13 23:00:00,1006110,0.0,2.602,3.2906352898336584
2025-07-14 00:00:00,1006110,2.542,0.0,3.160126726699871
2025-07-14 01:00:00,1006110,2.543,2.541,1.6743029136171834
2025-07-14 02:00:00,1006110,2.602,2.669,3.2269156084770603
2025-07-14 03:00:00,1006110,0.0,2.719,3.285755550638139
2025-07-14 04:00:00,1006110,2.541,2.59,2.0714951086512543
2025-07-14 05:00:00,1006110,2.669,2.538,2.5695828377949854
2025-07-14 06:00:00,1006110,2.719,2.539,2.4712224642598173
2025-07-14 07:00:00,1006110,2.59,0.0,2.5695828377949854
2025-07-14 08:00:00,1006110,2.538,2.541,3.8666348434234443
2025-07-14 09:00:00,1006110,2.539,2.541,3.704554788531678
2025-07-14 10:00:00,1006110,0.0,2.541,3.661135732305267
2025-07-14 11:00:00,1006110,2.541,2.54,3.52574742997596
2025-07-14 12:00:00,1006110,2.541,2.54,2.407502782903219
2025-07-14 13:00:00,1006110,2.541,2.538,3.8617551042279255
2025-07-14 14:00:00,1006110,2.54,2.523,2.4712224642598173
2025-07-14 15:00:00,1006110,2.54,0.0,2.100722021788206
2025-07-14 16:00:00,1006110,2.538,2.479,2.0418820796271273
2025-07-14 17:00:00,1006110,2.523,2.494,3.205354750147027
2025-07-14 18:00:00,1006110,0.0,2.534,2.9998556390288496
2025-07-14 19:00:00,1006110,2.479,2.528,2.733660499097449
2025-07-14 20:00:00,1006110,2.494,2.489,1.409916740906529
2025-07-14 21:00:00,1006110,2.534,2.49,1.409916740906529
2025-07-14 22:00:00,1006110,2.528,2.492,1.409916740906529
2025-07-14 23:00:00,1006110,2.489,0.0,1.409916740906529
2025-07-15 00:00:00,1006110,2.49,2.498,1.409916740906529
2025-07-15 01:00:00,1006110,2.492,2.54,1.6439636912393096
2025-07-15 02:00:00,1006110,0.0,2.54,1.7028036334003878
2025-07-15 03:00:00,1006110,2.498,2.54,1.5722950702666003
2025-07-15 04:00:00,1006110,2.54,2.54,2.0703827994103317
2025-07-15 05:00:00,1006110,2.54,2.539,2.0703827994103317
2025-07-15 06:00:00,1006110,2.54,2.538,1.9720224258751646
2025-07-15 07:00:00,1006110,2.54,0.0,3.52463512073504
2025-07-15 08:00:00,1006110,2.539,2.54,3.367434805038793
2025-07-15 09:00:00,1006110,2.538,2.54,2.9998556390288496
2025-07-15 10:00:00,1006110,0.0,2.541,3.161935693920616
2025-07-15 11:00:00,1006110,2.54,2.541,2.869347075895062
2025-07-15 12:00:00,1006110,2.54,2.542,1.7028036334003878
2025-07-15 13:00:00,1006110,2.541,2.541,3.1570559547250965
2025-07-15 14:00:00,1006110,2.541,2.54,1.6044432598652199
2025-07-15 15:00:00,1006110,2.542,2.54,1.7076833725959086
2025-07-15 16:00:00,1006110,2.541,2.54,1.7076833725959086
2025-07-15 17:00:00,1006110,2.54,2.539,1.5456033177041417
2025-07-15 18:00:00,1006110,2.54,2.539,2.9998556390288496
2025-07-15 19:00:00,1006110,2.54,2.539,2.8641690622312366
2025-07-15 20:00:00,1006110,2.539,2.539,1.409916740906529
2025-07-15 21:00:00,1006110,2.539,2.441,1.409916740906529
2025-07-15 22:00:00,1006110,2.539,2.443,1.409916740906529
2025-07-15 23:00:00,1006110,2.539,2.441,1.409916740906529
2025-07-16 00:00:00,1006110,2.441,2.449,1.409916740906529
2025-07-16 01:00:00,1006110,2.443,2.541,1.409916740906529
2025-07-16 02:00:00,1006110,2.441,2.54,1.409916740906529
2025-07-16 03:00:00,1006110,2.449,2.539,1.409916740906529
2025-07-16 04:00:00,1006110,2.541,2.541,1.6439636912393096
2025-07-16 05:00:00,1006110,2.54,2.539,1.7028036334003878
2025-07-16 06:00:00,1006110,2.539,2.488,1.9083027445185652
2025-07-16 07:00:00,1006110,2.541,2.529,2.0703827994103317
2025-07-16 08:00:00,1006110,2.539,2.406,3.2412025442998247
2025-07-16 09:00:00,1006110,2.488,2.477,5.289677534282087
2025-07-16 10:00:00,1006110,2.529,2.54,6.770553317583557
2025-07-16 11:00:00,1006110,2.406,2.497,7.970064477412427
2025-07-16 12:00:00,1006110,2.477,2.489,7.762409416556505
2025-07-16 13:00:00,1006110,2.54,2.491,8.442488449791698
2025-07-16 14:00:00,1006110,2.497,2.492,9.761975144967014
2025-07-16 15:00:00,1006110,2.489,2.491,11.220714467487229
2025-07-16 16:00:00,1006110,2.491,2.492,5.496367784180962
2025-07-16 17:00:00,1006110,2.492,3.549,5.140887759410696
2025-07-16 18:00:00,1006110,2.491,27.504,8.042858979415444
2025-07-16 19:00:00,1006110,2.492,7.746,12.581480896995933
2025-07-16 20:00:00,1006110,3.549,2.543,11.139725850565211
2025-07-16 21:00:00,1006110,27.504,13.015,27.233482214035423
2025-07-16 22:00:00,1006110,7.746,2.545,45.88173391871721
2025-07-16 23:00:00,1006110,2.543,12.979,49.16392013707885
2025-07-17 00:00:00,1006110,13.015,2.39,53.45266299395166
2025-07-17 01:00:00,1006110,2.545,23.296,60.73280569114886
2025-07-17 02:00:00,1006110,12.979,2.261,64.87453812116392
2025-07-17 03:00:00,1006110,2.39,23.519,15.807702293720121
2025-07-17 04:00:00,1006110,23.296,12.88,51.818426930749865
2025-07-17 05:00:00,1006110,2.261,12.764,21.549733121646113
2025-07-17 06:00:00,1006110,23.519,23.317,49.22724665036484
2025-07-17 07:00:00,1006110,12.88,13.667,26.746860610972266
2025-07-17 08:00:00,1006110,12.764,21.644,45.560654791876715
2025-07-17 09:00:00,1006110,23.317,22.7,49.07172071768774
2025-07-17 10:00:00,1006110,13.667,33.284,28.22040219226072
2025-07-17 11:00:00,1006110,21.644,33.367,22.274042421987165
2025-07-17 12:00:00,1006110,22.7,22.638,20.550376846572384
2025-07-17 13:00:00,1006110,33.284,33.401,28.302070501859337
2025-07-17 14:00:00,1006110,33.367,33.459,34.286231626319804
2025-07-17 15:00:00,1006110,22.638,39.903,26.9933975240045
2025-07-17 16:00:00,1006110,33.401,44.264,28.01057866867808
2025-07-17 17:00:00,1006110,33.459,37.931,35.26717215988893
2025-07-17 18:00:00,1006110,39.903,43.378,49.544464002560886
2025-07-17 19:00:00,1006110,44.264,35.962,49.54409584184113
2025-07-17 20:00:00,1006110,37.931,38.151,45.32040896388583
2025-07-17 21:00:00,1006110,43.378,30.624,52.9631477097499
2025-07-17 22:00:00,1006110,35.962,31.5,46.02419313161782
2025-07-17 23:00:00,1006110,38.151,33.623,44.832426720023165
2025-07-18 00:00:00,1006110,30.624,25.274,42.634284909863716
2025-07-18 01:00:00,1006110,31.5,32.017,42.109104466105336
2025-07-18 02:00:00,1006110,33.623,23.349,38.79687090594905
2025-07-18 03:00:00,1006110,25.274,23.406,39.78936470826763
2025-07-18 04:00:00,1006110,32.017,23.281,35.000990009647154
2025-07-18 05:00:00,1006110,23.349,23.341,31.16635802375678
2025-07-18 06:00:00,1006110,23.406,14.712,30.05359975319686
2025-07-18 07:00:00,1006110,23.281,21.299,29.28947968955465
2025-07-18 08:00:00,1006110,23.341,23.493,29.23063974739357
2025-07-18 09:00:00,1006110,14.712,12.556,24.21888655405875
2025-07-18 10:00:00,1006110,21.299,19.061,21.74933330203701
2025-07-18 11:00:00,1006110,23.493,16.975,23.968604315077442
2025-07-18 12:00:00,1006110,12.556,12.724,21.37990703821035
2025-07-18 13:00:00,1006110,19.061,12.726,19.166740075804128
2025-07-18 14:00:00,1006110,16.975,12.726,19.537912562440077
2025-07-18 15:00:00,1006110,12.724,12.754,18.77546055881855
2025-07-18 16:00:00,1006110,12.726,22.603,20.053222574424186
2025-07-18 17:00:00,1006110,12.726,13.816,17.831542362092954
2025-07-18 18:00:00,1006110,12.754,12.734,16.526429160691766
2025-07-18 19:00:00,1006110,22.603,12.747,18.93408805680208
2025-07-18 20:00:00,1006110,13.816,12.783,19.169511923717494
2025-07-18 21:00:00,1006110,12.734,8.395,14.782908822184812
2025-07-18 22:00:00,1006110,12.747,6.145,16.237161143509518
2025-07-18 23:00:00,1006110,12.783,12.812,16.206065897784132
2025-07-19 00:00:00,1006110,8.395,12.812,13.41244915259507
2025-07-19 01:00:00,1006110,6.145,12.762,10.940521308862197
2025-07-19 02:00:00,1006110,12.812,23.803,10.805071400110467
2025-07-19 03:00:00,1006110,12.812,23.767,10.857331419319937
2025-07-19 04:00:00,1006110,12.762,46.098,9.911524546791597
2025-07-19 05:00:00,1006110,23.803,22.858,11.887190400835491
2025-07-19 06:00:00,1006110,23.767,24.904,17.449698396262217
2025-07-19 07:00:00,1006110,46.098,41.647,28.09826884022331
2025-07-19 08:00:00,1006110,22.858,39.63,23.84389146933091
2025-07-19 09:00:00,1006110,24.904,46.531,29.607140485461944
2025-07-19 10:00:00,1006110,41.647,46.625,27.209828767517934
2025-07-19 11:00:00,1006110,39.63,46.711,31.853221160421583
2025-07-19 12:00:00,1006110,46.531,54.74,39.95167019244391
2025-07-19 13:00:00,1006110,46.625,50.35,36.33845247124473
2025-07-19 14:00:00,1006110,46.711,47.074,37.02206070578479
2025-07-19 15:00:00,1006110,54.74,47.186,42.567917205215
2025-07-19 16:00:00,1006110,50.35,47.269,43.0295003869456
2025-07-19 17:00:00,1006110,47.074,53.077,42.895125936153505
2025-07-19 18:00:00,1006110,47.186,42.94,43.10062504727168
2025-07-19 19:00:00,1006110,47.269,59.051,43.10062504727168
2025-07-19 20:00:00,1006110,53.077,58.043,44.69027893545955
2025-07-19 21:00:00,1006110,42.94,80.07,42.711340210068705
2025-07-19 22:00:00,1006110,59.051,73.433,42.711340210068705
2025-07-19 23:00:00,1006110,58.043,78.321,48.2696762545381
2025-07-20 00:00:00,1006110,80.07,87.933,50.85851777284293
2025-07-20 01:00:00,1006110,73.433,136.466,55.90911015758524
2025-07-20 02:00:00,1006110,78.321,149.106,59.40259660683516
2025-07-20 03:00:00,1006110,87.933,148.812,66.61576018337895
2025-07-20 04:00:00,1006110,136.466,135.391,87.55646328150378
2025-07-20 05:00:00,1006110,149.106,119.305,94.44216961521812
2025-07-20 06:00:00,1006110,148.812,111.496,119.57351548709067
2025-07-20 07:00:00,1006110,135.391,102.299,116.78223707410216
2025-07-20 08:00:00,1006110,119.305,94.431,116.11554755344127
2025-07-20 09:00:00,1006110,111.496,88.695,96.55277085600262
2025-07-20 10:00:00,1006110,102.299,81.726,96.55277085600262
2025-07-20 11:00:00,1006110,94.431,73.364,90.5138454719995
2025-07-20 12:00:00,1006110,88.695,67.316,90.5138454719995
2025-07-20 13:00:00,1006110,81.726,62.569,81.74396025755534
2025-07-20 14:00:00,1006110,73.364,62.709,72.01812692647268
2025-07-20 15:00:00,1006110,67.316,52.88,68.85016069008766
2025-07-20 16:00:00,1006110,62.569,51.759,61.35887842407831
2025-07-20 17:00:00,1006110,62.709,51.854,60.48218359079063
2025-07-20 18:00:00,1006110,52.88,43.19,60.48218359079063
2025-07-20 19:00:00,1006110,51.759,45.773,48.29391137193015
2025-07-20 20:00:00,1006110,51.854,42.08,46.61646563481261
2025-07-20 21:00:00,1006110,43.19,39.607,43.95552216311606
2025-07-20 22:00:00,1006110,45.773,39.664,39.96499860415227
2025-07-20 23:00:00,1006110,42.08,27.082,39.96499860415227
2025-07-21 00:00:00,1006110,39.607,39.831,37.98481783849946
2025-07-21 01:00:00,1006110,39.664,27.246,34.21166407866621
2025-07-21 02:00:00,1006110,27.082,27.394,30.970738054746693
2025-07-21 03:00:00,1006110,39.831,36.34,27.64129857117852
2025-07-21 04:00:00,1006110,27.246,24.924,28.315763908439713
2025-07-21 05:00:00,1006110,27.394,31.14,26.285327951955622
2025-07-21 06:00:00,1006110,36.34,25.903,28.638745747536973
2025-07-21 07:00:00,1006110,24.924,26.028,27.963279988399574
2025-07-21 08:00:00,1006110,31.14,19.696,26.55855907174481
2025-07-21 09:00:00,1006110,25.903,27.363,27.780981025379525
2025-07-21 10:00:00,1006110,26.028,27.392,27.203831086603508
2025-07-21 11:00:00,1006110,19.696,26.141,25.199494023348137
2025-07-21 12:00:00,1006110,27.363,15.891,27.967009594094602
2025-07-21 13:00:00,1006110,27.392,22.28,28.007063681611577
2025-07-21 14:00:00,1006110,26.141,19.687,28.748626800063136
2025-07-21 15:00:00,1006110,15.891,15.799,24.471816422082945
2025-07-21 16:00:00,1006110,22.28,25.584,21.390326521951454
2025-07-21 17:00:00,1006110,19.687,14.029,21.02473561828339
2025-07-21 18:00:00,1006110,15.799,16.613,20.49765447502745
2025-07-21 19:00:00,1006110,25.584,24.335,18.81842797170405
2025-07-21 20:00:00,1006110,14.029,14.058,18.761834222577953
2025-07-21 21:00:00,1006110,16.613,14.059,14.780077523410739
2025-07-21 22:00:00,1006110,24.335,14.058,15.114724362537284
2025-07-21 23:00:00,1006110,14.058,16.702,16.663976948284166
2025-07-22 00:00:00,1006110,14.059,16.926,13.81252884684973
2025-07-22 01:00:00,1006110,14.058,9.083,15.705289448204038
2025-07-22 02:00:00,1006110,16.702,14.244,14.582308209410558
2025-07-22 03:00:00,1006110,16.926,14.244,15.40586584563635
2025-07-22 04:00:00,1006110,9.083,14.273,14.782263394011078
2025-07-22 05:00:00,1006110,14.244,16.858,12.288984131757147
2025-07-22 06:00:00,1006110,14.244,16.884,13.62872978866095
2025-07-22 07:00:00,1006110,14.273,12.951,13.718664976547421
2025-07-22 08:00:00,1006110,16.858,10.366,15.17291729787213
2025-07-22 09:00:00,1006110,16.884,14.285,20.150926486478095
2025-07-22 10:00:00,1006110,12.951,14.285,16.79045047367556
2025-07-22 11:00:00,1006110,10.366,14.313,17.992555529732684
2025-07-22 12:00:00,1006110,14.285,14.205,17.47730214780561
2025-07-22 13:00:00,1006110,14.285,14.041,18.904146653277735
2025-07-22 14:00:00,1006110,14.313,14.225,18.94971284384372
2025-07-22 15:00:00,1006110,14.205,1.293,18.89087290168264
2025-07-22 16:00:00,1006110,14.041,14.278,17.852812908798068
2025-07-22 17:00:00,1006110,14.225,14.307,16.88450930646424
2025-07-22 18:00:00,1006110,1.293,14.307,13.69211958058726
2025-07-22 19:00:00,1006110,14.278,1.285,11.777332700533147
2025-07-22 20:00:00,1006110,14.307,14.333,12.537999460098124
2025-07-22 21:00:00,1006110,14.307,14.307,13.779068493574206
2025-07-22 22:00:00,1006110,1.285,14.308,10.09913982250605
2025-07-22 23:00:00,1006110,14.333,1.252,9.393764142825617
2025-07-23 00:00:00,1006110,14.307,14.335,9.686032222257545
2025-07-23 01:00:00,1006110,14.308,14.354,13.107448787069364
2025-07-23 02:00:00,1006110,1.252,1.349,10.09913982250605
2025-07-23 03:00:00,1006110,14.335,14.501,9.393764142825617
2025-07-23 04:00:00,1006110,14.354,7.938,9.686032222257545
2025-07-23 05:00:00,1006110,1.349,7.796,9.66215737764257
2025-07-23 06:00:00,1006110,14.501,14.352,9.393764142825617
2025-07-23 07:00:00,1006110,7.938,1.241,11.377403919096855
2025-07-23 08:00:00,1006110,7.796,14.352,7.124637741519222
2025-07-23 09:00:00,1006110,14.352,3.853,8.621032852991732
2025-07-23 10:00:00,1006110,1.241,11.742,8.730854563318807
2025-07-23 11:00:00,1006110,14.352,14.353,4.751402828831129
2025-07-23 12:00:00,1006110,3.853,1.241,7.414896003320745
2025-07-23 13:00:00,1006110,11.742,14.381,5.966620102955004
2025-07-23 14:00:00,1006110,14.353,1.242,6.392592159481498
2025-07-23 15:00:00,1006110,1.241,14.382,6.894772740648179
2025-07-23 16:00:00,1006110,14.381,1.243,4.12711147867167
2025-07-23 17:00:00,1006110,1.242,14.383,6.74001020420169
2025-07-23 18:00:00,1006110,14.382,1.243,3.81841375983231
2025-07-23 19:00:00,1006110,1.243,14.409,6.74001020420169
2025-07-23 20:00:00,1006110,14.383,1.216,6.1893970609677496
2025-07-23 21:00:00,1006110,1.243,14.378,4.240742177042134
2025-07-23 22:00:00,1006110,14.409,1.29,6.1893970609677496
2025-07-23 23:00:00,1006110,1.216,14.567,4.240742177042134
2025-07-24 00:00:00,1006110,14.378,1.408,6.1893970609677496
2025-07-24 01:00:00,1006110,1.29,1.245,4.240742177042134
2025-07-24 02:00:00,1006110,14.567,14.411,6.1893970609677496
2025-07-24 03:00:00,1006110,1.408,1.383,4.240742177042134
2025-07-24 04:00:00,1006110,1.245,14.517,4.274806402463702
2025-07-24 05:00:00,1006110,14.411,1.29,3.535366497361702
2025-07-24 06:00:00,1006110,1.383,1.29,5.720314374791515
2025-07-24 07:00:00,1006110,14.517,14.484,3.6426095915786547
2025-07-24 08:00:00,1006110,1.29,1.29,6.109777377425454
2025-07-24 09:00:00,1006110,1.29,14.484,1.7280189330746083
2025-07-24 10:00:00,1006110,14.484,1.277,3.4878470551321636
2025-07-24 11:00:00,1006110,1.29,1.254,5.6727949325619775
2025-07-24 12:00:00,1006110,14.484,14.484,3.6426095915786547
2025-07-24 13:00:00,1006110,1.277,1.29,6.109777377425454
2025-07-24 14:00:00,1006110,1.254,1.291,1.7280189330746083
2025-07-24 15:00:00,1006110,14.484,14.512,3.4878470551321636
2025-07-24 16:00:00,1006110,1.29,1.918,5.6727949325619775
2025-07-24 17:00:00,1006110,1.291,2.055,1.7280189330746083
2025-07-24 18:00:00,1006110,14.512,15.245,5.404401697745023
2025-07-24 19:00:00,1006110,1.918,1.963,3.1735269054024187
2025-07-24 20:00:00,1006110,2.055,1.964,1.7280189330746083
2025-07-24 21:00:00,1006110,15.245,15.186,5.404401697745023
2025-07-24 22:00:00,1006110,1.963,1.963,3.1735269054024187
2025-07-24 23:00:00,1006110,1.964,1.963,1.7280189330746083
2025-07-25 00:00:00,1006110,15.186,1.963,5.404401697745023
2025-07-25 01:00:00,1006110,1.963,15.185,3.1735269054024187
2025-07-25 02:00:00,1006110,1.963,1.963,1.7280189330746083
2025-07-25 03:00:00,1006110,1.963,1.964,4.664269405097641
2025-07-25 04:00:00,1006110,15.185,1.964,2.468151225721991
2025-07-25 05:00:00,1006110,1.963,15.214,3.1735269054024187
2025-07-25 06:00:00,1006110,1.964,1.965,4.2272869602341645
2025-07-25 07:00:00,1006110,1.964,1.965,2.165001377938085
2025-07-25 08:00:00,1006110,15.214,1.965,2.468151225721991
