obsrdt,totdcwtrqy,target_discharge_3h,댐코드,댐이름,방류량_모델,입력변수세트,유입량예측모델,예측방류량,절대오차,예측유입량_3시간뒤
2025-01-01 00:00:00,4.495,4.246,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.026787068977887,0.7807870689778866,15.763447044311183
2025-01-01 01:00:00,4.296,4.133,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.052281093363744,3.919281093363744,37.843522909333245
2025-01-01 02:00:00,4.228,4.082,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.877369680026094,4.795369680026094,17.015859761395976
2025-01-01 03:00:00,4.246,3.869,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.872799826628606,5.003799826628606,28.098853574960668
2025-01-01 04:00:00,4.133,3.846,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,10.469619882282489,6.6236198822824885,17.015859761395976
2025-01-01 05:00:00,4.082,3.887,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,11.966302784074873,8.079302784074873,24.230077627994508
2025-01-01 06:00:00,3.869,3.864,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.33987186603199,14.47587186603199,14.31941283440922
2025-01-01 07:00:00,3.846,51.766,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.93663300420417,29.829366995795827,32.53071275246512
2025-01-01 08:00:00,3.887,52.692,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.93663300420417,30.75536699579583,14.31941283440922
2025-01-01 09:00:00,3.864,52.749,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.93663300420417,30.81236699579583,36.39948869943129
2025-01-01 10:00:00,51.766,52.732,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,53.33214491301905,0.6001449130190508,15.652795310521425
2025-01-01 11:00:00,52.692,43.023,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,50.55121237816043,7.5282123781604255,29.96480764468723
2025-01-01 12:00:00,52.749,4.231,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,45.376206687459174,41.14520668745917,19.00703078911061
2025-01-01 13:00:00,52.732,4.008,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,41.24238569895508,37.23438569895508,19.217567081903958
2025-01-01 14:00:00,43.023,4.054,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.771383417157438,24.717383417157436,16.47443385459136
2025-01-01 15:00:00,4.231,4.146,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.694035062535418,4.548035062535418,16.639518903472933
2025-01-01 16:00:00,4.008,4.215,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.790100345482159,2.5751003454821593,18.11847274779333
2025-01-01 17:00:00,4.054,4.223,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.89938384979595,1.6763838497959505,13.451806254891958
2025-01-01 18:00:00,4.146,4.275,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.021892276339006,3.746892276339006,16.11592995761455
2025-01-01 19:00:00,4.215,4.461,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,11.467907958490507,7.0069079584905065,16.11592995761455
2025-01-01 20:00:00,4.223,4.468,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.229824032556218,3.761824032556218,16.159527843178893
2025-01-01 21:00:00,4.275,4.43,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,11.20505933692878,6.775059336928781,16.605253342884605
2025-01-01 22:00:00,4.461,4.419,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.73678966342213,11.317789663422129,15.670204457908836
2025-01-01 23:00:00,4.468,4.419,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,12.100990369621067,7.681990369621068,17.018338813935983
2025-01-02 00:00:00,4.43,4.303,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,11.406818773218616,7.103818773218616,13.729477291713494
2025-01-02 01:00:00,4.419,4.014,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.742957273341323,5.728957273341323,16.159527843178893
2025-01-02 02:00:00,4.419,4.008,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.500804750325544,11.492804750325543,17.018338813935983
2025-01-02 03:00:00,4.303,4.041,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.801775792780244,12.840995706304671
2025-01-02 04:00:00,4.014,4.049,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,12.359016214062478,16.159527843178893
2025-01-02 05:00:00,4.008,4.4,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,12.008016214062478,16.494287054982763
2025-01-02 06:00:00,4.041,5.774,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,10.634016214062477,12.59044959314409
2025-01-02 07:00:00,4.049,52.532,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.126298919658772,34.405701080341224,17.05527782178367
2025-01-02 08:00:00,4.4,53.407,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,30.88597394379556,22.521026056204438,12.33518362779935
2025-01-02 09:00:00,5.774,52.702,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,35.807120783927495,16.894879216072503,21.177734984473332
2025-01-02 10:00:00,52.532,52.658,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,48.50055146648282,4.157448533517183,11.83469011116045
2025-01-02 11:00:00,53.407,41.06,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,44.37758719370698,3.317587193706977,20.553748410157826
2025-01-02 12:00:00,52.702,4.552,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,36.35533564560233,31.80333564560233,16.563562993706146
2025-01-02 13:00:00,52.658,4.539,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.96483035920699,24.42583035920699,14.831487730077953
2025-01-02 14:00:00,41.06,4.548,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.528201947438328,9.980201947438328,14.262367530669128
2025-01-02 15:00:00,4.552,4.547,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.0495791673468142,1.4974208326531855,13.676637752850127
2025-01-02 16:00:00,4.539,4.521,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.208455678970472,0.6874556789704718,12.505587238547346
2025-01-02 17:00:00,4.548,4.414,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.208455678970472,0.794455678970472,19.63968654903875
2025-01-02 18:00:00,4.547,4.298,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.3722821976044428,12.67067228742892
2025-01-02 19:00:00,4.521,4.291,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.36528219760444314,19.59408927335312
2025-01-02 20:00:00,4.414,4.308,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.3822821976044426,12.54704350359329
2025-01-02 21:00:00,4.298,4.297,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.455726302429497,2.158726302429497,14.399886806751882
2025-01-02 22:00:00,4.291,4.279,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.455726302429497,2.176726302429497,14.262367530669128
2025-01-02 23:00:00,4.308,4.195,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.455726302429497,2.2607263024294966,18.19819186810039
2025-01-03 00:00:00,4.297,4.149,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.1786283365308385,3.0296283365308385,12.505587238547346
2025-01-03 01:00:00,4.279,4.155,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.666862642383922,4.511862642383922,18.19819186810039
2025-01-03 02:00:00,4.195,4.167,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.06604517160778,10.89904517160778,12.840995706304671
2025-01-03 03:00:00,4.149,4.324,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.518775792780245,16.324612892060465
2025-01-03 04:00:00,4.155,4.544,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.298775792780244,15.505119409027262
2025-01-03 05:00:00,4.167,4.571,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.271775792780245,17.183423862817556
2025-01-03 06:00:00,4.324,4.582,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,26.097227654597067,21.515227654597066,12.840995706304671
2025-01-03 07:00:00,4.544,4.488,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,31.663413431200915,27.175413431200916,17.83783229696919
2025-01-03 08:00:00,4.571,40.937,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.027614137399848,12.90938586260015,12.441110738022653
2025-01-03 09:00:00,4.582,52.553,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,25.597739917254767,26.95526008274523,18.03310681921882
2025-01-03 10:00:00,4.488,52.562,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,35.71922420721975,13.729477291713494
2025-01-03 11:00:00,40.937,52.622,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,40.027255433636256,12.594744566363744,20.95683378536155
2025-01-03 12:00:00,52.553,52.716,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,45.40676218718253,7.3092378128174715,12.037675208236116
2025-01-03 13:00:00,52.562,6.734,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,35.39562015508035,28.66162015508035,30.00724336840594
2025-01-03 14:00:00,52.622,4.645,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,34.18610913118994,29.541109131189938,14.354215111213392
2025-01-03 15:00:00,52.716,4.62,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,27.89688766269819,23.27688766269819,18.38807610706114
2025-01-03 16:00:00,6.734,4.466,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,2.9307039277812184,1.5352960722187818,12.758228086144078
2025-01-03 17:00:00,4.645,4.396,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,4.817854859696356,0.4218548596963565,13.006080755186245
2025-01-03 18:00:00,4.62,4.358,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.4322821976044424,16.28398776244656
2025-01-03 19:00:00,4.466,4.262,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.33628219760444233,12.017824062575917
2025-01-03 20:00:00,4.396,4.284,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.3582821976044426,13.676637752850127
2025-01-03 21:00:00,4.358,4.278,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.35228219760444235,13.006080755186245
2025-01-03 22:00:00,4.262,4.27,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.34428219760444234,20.95683378536155
2025-01-03 23:00:00,4.284,4.349,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.279113086487614,1.930113086487614,12.505587238547346
2025-01-04 00:00:00,4.278,4.314,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.279113086487614,1.965113086487614,18.788165578174432
2025-01-04 01:00:00,4.27,4.19,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.950690840915091,3.7606908409150908,12.33518362779935
2025-01-04 02:00:00,4.349,4.125,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.583773121242194,10.458773121242194,15.471243813892977
2025-01-04 03:00:00,4.314,3.873,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.784327877204074,12.911327877204073,12.840995706304671
2025-01-04 04:00:00,4.19,4.09,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.500804750325544,11.410804750325545,17.66966629315471
2025-01-04 05:00:00,4.125,4.265,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.577775792780244,12.505587238547346
2025-01-04 06:00:00,3.873,4.325,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.517775792780245,17.458983968587507
2025-01-04 07:00:00,4.09,51.86,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,20.478575086581298,31.3814249134187,12.505587238547346
2025-01-04 08:00:00,4.265,52.01,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,26.097227654597067,25.91277234540293,15.085257565899623
2025-01-04 09:00:00,4.325,52.323,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.12938650687537,24.19361349312463,12.840995706304671
2025-01-04 10:00:00,51.86,52.622,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,49.1914796373083,3.430520362691702,15.139548588351147
2025-01-04 11:00:00,52.01,42.909,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,43.84684321085722,0.9378432108572241,14.216752855336415
2025-01-04 12:00:00,52.323,4.599,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,41.6558356047906,37.05683560479061,14.161719590915995
2025-01-04 13:00:00,52.622,4.703,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,37.52201461628652,32.819014616286516,14.216752855336415
2025-01-04 14:00:00,42.909,4.684,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.99902730071988,15.31502730071988,15.085257565899623
2025-01-04 15:00:00,4.599,4.697,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,4.154803383869901,0.5421966161300995,11.83469011116045
2025-01-04 16:00:00,4.703,4.703,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.084486901645212,4.381486901645212,15.306158765011403
2025-01-04 17:00:00,4.684,4.666,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.271050304276686,1.605050304276686,13.112007865409552
2025-01-04 18:00:00,4.697,4.394,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.914191561343253,4.520191561343253,19.63968654903875
2025-01-04 19:00:00,4.703,4.422,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.271050304276686,1.8490503042766866,12.505587238547346
2025-01-04 20:00:00,4.666,4.428,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.271050304276686,1.8430503042766864,18.04393086059671
2025-01-04 21:00:00,4.394,4.421,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,6.976868900241007,2.5558689002410064,15.140290830320042
2025-01-04 22:00:00,4.422,4.408,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.454024499825264,1.046024499825264,13.006080755186245
2025-01-04 23:00:00,4.428,4.371,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.454024499825264,1.0830244998252638,15.542058416874948
2025-01-05 00:00:00,4.421,4.102,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.895209239522902,3.793209239522902,15.670204457908836
2025-01-05 01:00:00,4.408,4.042,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.534433387635071,3.492433387635071,17.13735684061404
2025-01-05 02:00:00,4.371,4.04,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.117369451281634,10.077369451281633,17.018338813935983
2025-01-05 03:00:00,4.102,4.1,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,12.308016214062478,12.872735354789619
2025-01-05 04:00:00,4.042,4.401,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,12.007016214062478,12.840995706304671
2025-01-05 05:00:00,4.04,4.292,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,12.116016214062478,14.451154022485253
2025-01-05 06:00:00,4.1,4.24,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.229026509492968,13.989026509492968,12.276031344488413
2025-01-05 07:00:00,4.401,50.768,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,30.88597394379556,19.88202605620444,14.216752855336415
2025-01-05 08:00:00,4.292,52.711,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,23.443742412582026,29.267257587417973,14.427452579550701
2025-01-05 09:00:00,4.24,52.954,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,22.461428360796,30.492571639204,16.063086563334775
2025-01-05 10:00:00,50.768,52.946,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,47.55713664030175,5.388863359698249,12.170098578917775
2025-01-05 11:00:00,52.711,44.549,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,45.719618931624204,1.1706189316242046,16.324612892060465
2025-01-05 12:00:00,52.954,4.552,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,39.348544166479606,34.796544166479606,20.394764162021314
2025-01-05 13:00:00,52.946,4.397,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,33.678717200188146,29.281717200188147,13.64489810436518
2025-01-05 14:00:00,44.549,4.359,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.553748676564084,14.194748676564084,19.429004224471548
2025-01-05 15:00:00,4.552,4.358,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,4.154803383869901,0.2031966161300991,12.67067228742892
2025-01-05 16:00:00,4.397,4.342,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.208455678970472,0.866455678970472,17.05527782178367
2025-01-05 17:00:00,4.359,4.381,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.208455678970472,0.8274556789704715,11.83469011116045
2025-01-05 18:00:00,4.358,4.392,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.4662821976044431,14.381837904217988
2025-01-05 19:00:00,4.342,4.384,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.4582821976044431,14.216752855336415
2025-01-05 20:00:00,4.381,4.408,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.644000507991857,1.2360005079918563,13.99585165622463
2025-01-05 21:00:00,4.392,4.045,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.412413729262393,3.3674137292623927,15.505119409027262
2025-01-05 22:00:00,4.384,4.002,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.946071512410054,4.944071512410054,16.324612892060465
2025-01-05 23:00:00,4.408,4.021,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.946071512410054,4.925071512410054,16.159527843178893
2025-01-06 00:00:00,4.045,4.098,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.950690840915091,3.8526908409150913,15.140290830320042
2025-01-06 01:00:00,4.002,4.371,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.742957273341323,5.371957273341323,12.170098578917775
2025-01-06 02:00:00,4.021,4.363,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.06604517160778,10.70304517160778,14.620788005863666
2025-01-06 03:00:00,4.098,4.157,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,22.54459342951928,18.38759342951928,14.262367530669128
2025-01-06 04:00:00,4.371,4.263,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,30.88597394379556,26.622973943795557,18.03310681921882
2025-01-06 05:00:00,4.363,4.536,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,25.873616632727106,21.337616632727105,12.505587238547346
2025-01-06 06:00:00,4.157,4.574,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.158342712806544,16.584342712806546,16.324612892060465
2025-01-06 07:00:00,4.263,50.278,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.65621239014878,30.621787609851218,17.018338813935983
2025-01-06 08:00:00,4.536,52.758,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,29.193023597819433,23.56497640218057,13.006080755186245
2025-01-06 09:00:00,4.574,52.574,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.027614137399848,24.54638586260015,18.03310681921882
2025-01-06 10:00:00,50.278,52.579,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,46.60883573116542,5.97016426883458,12.67067228742892
2025-01-06 11:00:00,52.758,45.144,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,45.4832582527733,0.33925825277329835,21.177734984473332
2025-01-06 12:00:00,52.574,4.435,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,35.547294749533854,31.112294749533856,11.83469011116045
2025-01-06 13:00:00,52.579,4.417,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,32.51677343021294,28.09977343021294,19.538980404874994
2025-01-06 14:00:00,45.144,4.435,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.505373751293764,15.070373751293765,21.01223358832526
2025-01-06 15:00:00,4.435,4.436,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,4.051280969951049,0.38471903004895136,14.427452579550701
2025-01-06 16:00:00,4.417,4.461,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.208455678970472,0.7474556789704714,20.046473650775493
2025-01-06 17:00:00,4.435,4.628,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.208455678970472,0.5804556789704716,14.18389169233764
2025-01-06 18:00:00,4.436,4.608,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.208455678970472,0.600455678970472,12.840995706304671
2025-01-06 19:00:00,4.461,4.572,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,5.644000507991857,1.0720005079918566,22.12141784270673
2025-01-06 20:00:00,4.628,4.37,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,11.405189143449183,7.035189143449183,12.137187291556478
2025-01-06 21:00:00,4.608,4.35,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.892791944799127,4.542791944799127,29.141592242291065
2025-01-06 22:00:00,4.572,4.368,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.870930063880333,5.502930063880333,12.605099321867707
2025-01-06 23:00:00,4.37,4.364,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.227788806813752,2.8637888068137523,27.50644893976158
2025-01-07 00:00:00,4.35,4.353,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.950690840915091,3.5976908409150914,11.972102242674904
2025-01-07 01:00:00,4.368,4.361,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.308197694623559,4.947197694623559,29.75240279087835
2025-01-07 02:00:00,4.364,4.371,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.117369451281634,9.746369451281634,11.903174410190818
2025-01-07 03:00:00,4.353,4.331,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.635953709678216,11.304953709678216,32.59862243636377
2025-01-07 04:00:00,4.361,4.514,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.635953709678216,11.121953709678216,13.34720862009278
2025-01-07 05:00:00,4.371,4.732,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,11.676016214062479,34.10276158008459
2025-01-07 06:00:00,4.331,4.561,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.281775792780245,14.361201875237644
2025-01-07 07:00:00,4.514,51.61,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,25.6624680758793,25.9475319241207,25.428785351842002
2025-01-07 08:00:00,4.732,52.952,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,33.37685764788115,19.575142352118846,13.893289844926413
2025-01-07 09:00:00,4.561,53.176,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,25.162980338537,28.013019661463,28.882815531911294
2025-01-07 10:00:00,51.61,53.21,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,48.26419078763191,4.94580921236809,13.893289844926413
2025-01-07 11:00:00,52.952,42.976,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,43.87215921066131,0.8961592106613097,32.75159147887746
2025-01-07 12:00:00,53.176,4.673,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,38.50352448583855,33.830524485838545,14.361201875237644
2025-01-07 13:00:00,53.21,4.654,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,33.037382147948506,28.383382147948506,23.341772100025384
2025-01-07 14:00:00,42.976,4.307,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.97528452544493,13.66828452544493,16.47443385459136
2025-01-07 15:00:00,4.673,4.075,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.8311377186823474,0.24386228131765275,21.560009404875842
2025-01-07 16:00:00,4.654,4.222,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,4.98831242770177,0.7663124277017692,14.361201875237644
2025-01-07 17:00:00,4.307,4.355,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.4292821976044432,18.315604614706448
2025-01-07 18:00:00,4.075,4.341,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,3.9257178023955572,0.41528219760444296,28.717730483029722
2025-01-07 19:00:00,4.222,4.363,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.250931319139161,2.8879313191391605,14.713838965386733
2025-01-07 20:00:00,4.355,4.35,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.969214024735468,4.619214024735468,33.38098989704088
2025-01-07 21:00:00,4.341,4.372,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.361189854976779,4.989189854976779,13.359852894356163
2025-01-07 22:00:00,4.363,4.371,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.300481440073364,4.9294814400733635,36.97585335540614
2025-01-07 23:00:00,4.35,4.357,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.662548385531518,3.3055483855315178,14.284630074842507
2025-01-08 00:00:00,4.372,4.373,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,10.103733125229162,5.730733125229162,40.95435945249976
2025-01-08 01:00:00,4.371,4.368,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.742957273341323,5.374957273341323,16.243034121837997
2025-01-08 02:00:00,4.357,4.349,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.06604517160778,10.71704517160778,32.160798418137155
2025-01-08 03:00:00,4.373,4.704,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.138775792780244,17.096829520423377
2025-01-08 04:00:00,4.368,4.744,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.408016214062478,11.664016214062478,23.84948937285081
2025-01-08 05:00:00,4.349,4.75,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.842775792780245,12.092775792780245,16.078758082893632
2025-01-08 06:00:00,4.704,4.825,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,34.555016765281685,29.730016765281686,20.582180407440696
2025-01-08 07:00:00,4.744,52.467,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,29.741058354080064,22.725941645919935,16.08284304413347
2025-01-08 08:00:00,4.75,52.836,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,29.741058354080064,23.094941645919935,17.882270781831064
2025-01-08 09:00:00,4.825,52.84,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,27.715120798861687,25.124879201138317,24.865765953178236
2025-01-08 10:00:00,52.467,52.855,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,48.26419078763191,4.590809212368086,14.526286924119217
2025-01-08 11:00:00,52.836,42.017,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,42.590899537658274,0.5738995376582707,25.26370030296043
2025-01-08 12:00:00,52.84,4.453,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,35.792222801302216,31.339222801302217,13.662699122110258
2025-01-08 13:00:00,52.855,4.631,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,32.761701481981305,28.130701481981305,28.717730483029722
2025-01-08 14:00:00,42.017,4.616,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.186098475170075,9.570098475170076,14.673584814943267
2025-01-08 15:00:00,4.453,4.635,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,1.7668412907718989,2.868158709228101,36.71709107537321
